URL,Tournament,Date,Round,Courses,Specific Course,Year,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType,Hole,Yards,Par,Score,ShotType, ,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType,ShotType
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1017/rickie-fowler,The Open Championship,7/19-07/22,Round 4,Royal Lytham St. Anne - St. Annes- England,,2012,1,205,3,2,22,2,481,4,3,29,3,478,4,4,30,4,392,4,4,30,5,219,3,4,24,6,492,4,4,30,7,592,5,5,38,8,416,4,4,30,9,165,3,2,22,10,387,4,4,30,11,598,5,5,38,12,198,3,3,23,13,355,4,5,31,14,444,4,5,31,15,462,4,4,30,16,336,4,5,31,17,453,4,3,29,18,413,4,4,30,  ,22,29,30,30,24,30,38,30,22,30,38,23,31,31,30,31,29,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1017/rickie-fowler,The Open Championship,7/19-07/22,Round 3,Royal Lytham St. Anne - St. Annes- England,,2012,1,205,3,3,23,2,481,4,3,29,3,478,4,4,30,4,392,4,4,30,5,219,3,2,22,6,492,4,4,30,7,592,5,4,37,8,416,4,6,32,9,165,3,3,23,10,387,4,3,29,11,598,5,5,38,12,198,3,4,24,13,355,4,4,30,14,444,4,4,30,15,462,4,4,30,16,336,4,5,31,17,453,4,4,30,18,413,4,4,30,  ,23,29,30,30,22,30,37,32,23,29,38,24,30,30,30,31,30,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1017/rickie-fowler,The Open Championship,7/19-07/22,Round 2,Royal Lytham St. Anne - St. Annes- England,,2012,1,205,3,4,24,2,481,4,3,29,3,478,4,7,33,4,392,4,3,29,5,219,3,2,22,6,492,4,4,30,7,592,5,6,39,8,416,4,4,30,9,165,3,2,22,10,387,4,4,30,11,598,5,6,39,12,198,3,3,23,13,355,4,4,30,14,444,4,3,29,15,462,4,4,30,16,336,4,3,29,17,453,4,4,30,18,413,4,6,32,  ,24,29,33,29,22,30,39,30,22,30,39,23,30,29,30,29,30,32
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1017/rickie-fowler,The Open Championship,7/19-07/22,Round 1,Royal Lytham St. Anne - St. Annes- England,,2012,1,205,3,3,23,2,481,4,4,30,3,478,4,5,31,4,392,4,4,30,5,219,3,3,23,6,492,4,5,31,7,592,5,4,37,8,416,4,5,31,9,165,3,3,23,10,387,4,4,30,11,598,5,5,38,12,198,3,3,23,13,355,4,3,29,14,444,4,4,30,15,462,4,4,30,16,336,4,4,30,17,453,4,4,30,18,413,4,4,30,  ,23,30,31,30,23,31,37,31,23,30,38,23,29,30,30,30,30,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1019/rickie-fowler,World Golf Championships-Bridgestone Invitational,8/02-08/05,Round 4,Firestone CC (South Course) - Akron- OH,,2012,1,399,4,4,30,2,526,5,4,37,3,442,4,3,29,4,471,4,5,31,5,200,3,3,23,6,469,4,3,29,7,219,3,3,23,8,482,4,5,31,9,494,4,5,31,10,410,4,4,30,11,418,4,4,30,12,180,3,2,22,13,471,4,5,31,14,467,4,4,30,15,221,3,3,23,16,667,5,4,37,17,400,4,4,30,18,464,4,4,30,  ,30,37,29,31,23,29,23,31,31,30,30,22,31,30,23,37,30,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1019/rickie-fowler,World Golf Championships-Bridgestone Invitational,8/02-08/05,Round 3,Firestone CC (South Course) - Akron- OH,,2012,1,399,4,4,30,2,526,5,3,36,3,442,4,4,30,4,471,4,4,30,5,200,3,3,23,6,469,4,5,31,7,219,3,3,23,8,482,4,4,30,9,494,4,4,30,10,410,4,4,30,11,418,4,5,31,12,180,3,3,23,13,471,4,3,29,14,467,4,4,30,15,221,3,4,24,16,667,5,5,38,17,400,4,3,29,18,464,4,4,30,  ,30,36,30,30,23,31,23,30,30,30,31,23,29,30,24,38,29,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1019/rickie-fowler,World Golf Championships-Bridgestone Invitational,8/02-08/05,Round 2,Firestone CC (South Course) - Akron- OH,,2012,1,399,4,5,31,2,526,5,8,41,3,442,4,5,31,4,471,4,5,31,5,200,3,3,23,6,469,4,6,32,7,219,3,3,23,8,482,4,4,30,9,494,4,5,31,10,410,4,4,30,11,418,4,3,29,12,180,3,3,23,13,471,4,3,29,14,467,4,5,31,15,221,3,3,23,16,667,5,6,39,17,400,4,4,30,18,464,4,5,31,  ,31,41,31,31,23,32,23,30,31,30,29,23,29,31,23,39,30,31
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1019/rickie-fowler,World Golf Championships-Bridgestone Invitational,8/02-08/05,Round 1,Firestone CC (South Course) - Akron- OH,,2012,1,399,4,3,29,2,526,5,5,38,3,442,4,3,29,4,471,4,4,30,5,200,3,4,24,6,469,4,5,31,7,219,3,2,22,8,482,4,4,30,9,494,4,3,29,10,410,4,4,30,11,418,4,3,29,12,180,3,3,23,13,471,4,4,30,14,467,4,4,30,15,221,3,4,24,16,667,5,4,37,17,400,4,4,30,18,464,4,7,33,  ,29,38,29,30,24,31,22,30,29,30,29,23,30,30,24,37,30,33
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1018/rickie-fowler,PGA Championship,8/09-08/12,Round 2,Kiawah Island Resort (Ocean) - Kiawah Island- SC,,2012,1,396,4,4,30,2,557,5,5,38,3,390,4,4,30,4,458,4,4,30,5,188,3,4,24,6,480,4,6,32,7,579,5,8,41,8,198,3,3,23,9,494,4,5,31,10,447,4,4,30,11,593,5,6,39,12,412,4,4,30,13,497,4,4,30,14,238,3,3,23,15,444,4,4,30,16,581,5,5,38,17,223,3,3,23,18,501,4,4,30,  ,30,38,30,30,24,32,41,23,31,30,39,30,30,23,30,38,23,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1018/rickie-fowler,PGA Championship,8/09-08/12,Round 1,Kiawah Island Resort (Ocean) - Kiawah Island- SC,,2012,1,396,4,4,30,2,557,5,4,37,3,390,4,5,31,4,458,4,4,30,5,188,3,3,23,6,480,4,4,30,7,579,5,5,38,8,198,3,3,23,9,494,4,4,30,10,447,4,3,29,11,593,5,5,38,12,412,4,4,30,13,497,4,4,30,14,238,3,4,24,15,444,4,5,31,16,581,5,5,38,17,223,3,3,23,18,501,4,5,31,  ,30,37,31,30,23,30,38,23,30,29,38,30,30,24,31,38,23,31
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1012/rickie-fowler,The Barclays,8/23-08/26,Round 4,Bethpage State Park - Farmingdale- NY,,2012,1,430,4,5,31,2,389,4,3,29,3,230,3,3,23,4,517,5,4,37,5,478,4,4,30,6,408,4,4,30,7,553,5,5,38,8,210,3,2,22,9,460,4,4,30,10,502,4,3,29,11,435,4,6,32,12,501,4,4,30,13,608,5,5,38,14,161,3,3,23,15,478,4,4,30,16,490,4,4,30,17,207,3,4,24,18,411,4,4,30,  ,31,29,23,37,30,30,38,22,30,29,32,30,38,23,30,30,24,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1012/rickie-fowler,The Barclays,8/23-08/26,Round 3,Bethpage State Park - Farmingdale- NY,,2012,1,430,4,5,31,2,389,4,4,30,3,230,3,3,23,4,517,5,4,37,5,478,4,3,29,6,408,4,4,30,7,553,5,4,37,8,210,3,4,24,9,460,4,4,30,10,502,4,4,30,11,435,4,3,29,12,501,4,5,31,13,608,5,6,39,14,161,3,4,24,15,478,4,4,30,16,490,4,4,30,17,207,3,5,25,18,411,4,5,31,  ,31,30,23,37,29,30,37,24,30,30,29,31,39,24,30,30,25,31
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1012/rickie-fowler,The Barclays,8/23-08/26,Round 2,Bethpage State Park - Farmingdale- NY,,2012,1,430,4,4,30,2,389,4,3,29,3,230,3,3,23,4,517,5,4,37,5,478,4,4,30,6,408,4,4,30,7,553,5,4,37,8,210,3,3,23,9,460,4,5,31,10,502,4,4,30,11,435,4,4,30,12,501,4,4,30,13,608,5,5,38,14,161,3,3,23,15,478,4,5,31,16,490,4,4,30,17,207,3,4,24,18,411,4,3,29,  ,30,29,23,37,30,30,37,23,31,30,30,30,38,23,31,30,24,29
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1012/rickie-fowler,The Barclays,8/23-08/26,Round 1,Bethpage State Park - Farmingdale- NY,,2012,1,430,4,4,30,2,389,4,4,30,3,230,3,3,23,4,517,5,5,38,5,478,4,4,30,6,408,4,4,30,7,553,5,4,37,8,210,3,3,23,9,460,4,4,30,10,502,4,4,30,11,435,4,5,31,12,501,4,4,30,13,608,5,4,37,14,161,3,2,22,15,478,4,3,29,16,490,4,3,29,17,207,3,3,23,18,411,4,4,30,  ,30,30,23,38,30,30,37,23,30,30,31,30,37,22,29,29,23,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1029/rickie-fowler,Deutsche Bank Championship,8/31-09/03,Round 4,TPC Boston - Norton- MA,,2012,1,365,4,3,29,2,542,5,8,41,3,208,3,3,23,4,298,4,4,30,5,466,4,4,30,6,465,4,6,32,7,600,5,4,37,8,213,3,4,24,9,472,4,5,31,10,425,4,4,30,11,231,3,3,23,12,461,4,4,30,13,451,4,4,30,14,495,4,4,30,15,421,4,3,29,16,161,3,3,23,17,412,4,5,31,18,530,5,5,38,  ,29,41,23,30,30,32,37,24,31,30,23,30,30,30,29,23,31,38
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1029/rickie-fowler,Deutsche Bank Championship,8/31-09/03,Round 3,TPC Boston - Norton- MA,,2012,1,365,4,4,30,2,542,5,6,39,3,208,3,3,23,4,298,4,4,30,5,466,4,4,30,6,465,4,4,30,7,600,5,4,37,8,213,3,3,23,9,472,4,4,30,10,425,4,4,30,11,231,3,3,23,12,461,4,5,31,13,451,4,4,30,14,495,4,4,30,15,421,4,4,30,16,161,3,4,24,17,412,4,4,30,18,530,5,4,37,  ,30,39,23,30,30,30,37,23,30,30,23,31,30,30,30,24,30,37
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1029/rickie-fowler,Deutsche Bank Championship,8/31-09/03,Round 2,TPC Boston - Norton- MA,,2012,1,365,4,4,30,2,542,5,4,37,3,208,3,3,23,4,298,4,5,31,5,466,4,4,30,6,465,4,4,30,7,600,5,4,37,8,213,3,4,24,9,472,4,4,30,10,425,4,5,31,11,231,3,3,23,12,461,4,4,30,13,451,4,5,31,14,495,4,4,30,15,421,4,5,31,16,161,3,3,23,17,412,4,3,29,18,530,5,4,37,  ,30,37,23,31,30,30,37,24,30,31,23,30,31,30,31,23,29,37
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1029/rickie-fowler,Deutsche Bank Championship,8/31-09/03,Round 1,TPC Boston - Norton- MA,,2012,1,365,4,6,32,2,542,5,6,39,3,208,3,3,23,4,298,4,3,29,5,466,4,4,30,6,465,4,4,30,7,600,5,5,38,8,213,3,3,23,9,472,4,4,30,10,425,4,4,30,11,231,3,3,23,12,461,4,3,29,13,451,4,4,30,14,495,4,4,30,15,421,4,4,30,16,161,3,3,23,17,412,4,4,30,18,530,5,4,37,  ,32,39,23,29,30,30,38,23,30,30,23,29,30,30,30,23,30,37
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1016/rickie-fowler,BMW Championship,9/06-09/09,Round 4,Crooked Stick GC - Carmel- IN,,2012,1,358,4,4,30,2,442,4,4,30,3,195,3,3,23,4,483,4,4,30,5,621,5,4,37,6,201,3,3,23,7,454,4,4,30,8,456,4,6,32,9,530,5,5,38,10,397,4,4,30,11,595,5,5,38,12,424,4,5,31,13,182,3,3,23,14,497,4,5,31,15,523,5,4,37,16,470,4,4,30,17,212,3,3,23,18,457,4,4,30,  ,30,30,23,30,37,23,30,32,38,30,38,31,23,31,37,30,23,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1016/rickie-fowler,BMW Championship,9/06-09/09,Round 3,Crooked Stick GC - Carmel- IN,,2012,1,358,4,4,30,2,442,4,4,30,3,195,3,4,24,4,483,4,3,29,5,621,5,3,36,6,201,3,3,23,7,454,4,5,31,8,456,4,5,31,9,530,5,4,37,10,397,4,4,30,11,595,5,5,38,12,424,4,3,29,13,182,3,3,23,14,497,4,5,31,15,523,5,5,38,16,470,4,5,31,17,212,3,3,23,18,457,4,5,31,  ,30,30,24,29,36,23,31,31,37,30,38,29,23,31,38,31,23,31
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1016/rickie-fowler,BMW Championship,9/06-09/09,Round 2,Crooked Stick GC - Carmel- IN,,2012,1,358,4,3,29,2,442,4,4,30,3,195,3,3,23,4,483,4,4,30,5,621,5,4,37,6,201,3,3,23,7,454,4,4,30,8,456,4,4,30,9,530,5,5,38,10,397,4,4,30,11,595,5,5,38,12,424,4,4,30,13,182,3,3,23,14,497,4,4,30,15,523,5,5,38,16,470,4,4,30,17,212,3,3,23,18,457,4,4,30,  ,29,30,23,30,37,23,30,30,38,30,38,30,23,30,38,30,23,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1016/rickie-fowler,BMW Championship,9/06-09/09,Round 1,Crooked Stick GC - Carmel- IN,,2012,1,358,4,4,30,2,442,4,3,29,3,195,3,3,23,4,483,4,4,30,5,621,5,5,38,6,201,3,2,22,7,454,4,5,31,8,456,4,4,30,9,530,5,4,37,10,397,4,4,30,11,595,5,4,37,12,424,4,4,30,13,182,3,3,23,14,497,4,4,30,15,523,5,3,36,16,470,4,4,30,17,212,3,3,23,18,457,4,4,30,  ,30,29,23,30,38,22,31,30,37,30,37,30,23,30,36,30,23,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1060/rickie-fowler,TOUR Championship by Coca-Cola,9/20-09/23,Round 4,East Lake GC - Atlanta- GA,,2012,1,424,4,4,30,2,214,3,4,24,3,387,4,4,30,4,440,4,4,30,5,520,4,5,31,6,209,3,4,24,7,434,4,4,30,8,405,4,5,31,9,600,5,4,37,10,469,4,4,30,11,197,3,3,23,12,391,4,4,30,13,476,4,6,32,14,442,4,3,29,15,525,5,4,37,16,481,4,5,31,17,470,4,4,30,18,235,3,5,25,  ,30,24,30,30,31,24,30,31,37,30,23,30,32,29,37,31,30,25
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1060/rickie-fowler,TOUR Championship by Coca-Cola,9/20-09/23,Round 3,East Lake GC - Atlanta- GA,,2012,1,424,4,5,31,2,214,3,3,23,3,387,4,4,30,4,440,4,4,30,5,520,4,4,30,6,209,3,3,23,7,434,4,5,31,8,405,4,3,29,9,600,5,5,38,10,469,4,4,30,11,197,3,3,23,12,391,4,4,30,13,476,4,4,30,14,442,4,4,30,15,525,5,5,38,16,481,4,5,31,17,470,4,4,30,18,235,3,3,23,  ,31,23,30,30,30,23,31,29,38,30,23,30,30,30,38,31,30,23
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1060/rickie-fowler,TOUR Championship by Coca-Cola,9/20-09/23,Round 2,East Lake GC - Atlanta- GA,,2012,1,424,4,4,30,2,214,3,3,23,3,387,4,3,29,4,440,4,4,30,5,520,4,4,30,6,209,3,3,23,7,434,4,4,30,8,405,4,5,31,9,600,5,5,38,10,469,4,5,31,11,197,3,2,22,12,391,4,3,29,13,476,4,3,29,14,442,4,4,30,15,525,5,5,38,16,481,4,4,30,17,470,4,4,30,18,235,3,3,23,  ,30,23,29,30,30,23,30,31,38,31,22,29,29,30,38,30,30,23
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1060/rickie-fowler,TOUR Championship by Coca-Cola,9/20-09/23,Round 1,East Lake GC - Atlanta- GA,,2012,1,424,4,4,30,2,214,3,4,24,3,387,4,5,31,4,440,4,4,30,5,520,4,4,30,6,209,3,3,23,7,434,4,4,30,8,405,4,3,29,9,600,5,5,38,10,469,4,4,30,11,197,3,3,23,12,391,4,4,30,13,476,4,4,30,14,442,4,3,29,15,525,5,5,38,16,481,4,5,31,17,470,4,5,31,18,235,3,2,22,  ,30,24,31,30,30,23,30,29,38,30,23,30,30,29,38,31,31,22
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1154/rickie-fowler,World Challenge presented by Northwestern Mutual,1/29-12/02,Round 4,Sherwood CC - ,,2012,1,342,4,2,28,2,531,5,6,39,3,198,3,3,23,4,456,4,4,30,5,531,5,5,38,6,422,4,4,30,7,446,4,4,30,8,228,3,3,23,9,422,4,4,30,10,359,4,3,29,11,517,5,5,38,12,186,3,3,23,13,568,5,4,37,14,455,4,4,30,15,189,3,3,23,16,563,5,4,37,17,166,3,3,23,18,444,4,5,31,  ,28,39,23,30,38,30,30,23,30,29,38,23,37,30,23,37,23,31
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1154/rickie-fowler,World Challenge presented by Northwestern Mutual,1/29-12/02,Round 3,Sherwood CC - ,,2012,1,342,4,4,30,2,531,5,7,40,3,198,3,3,23,4,456,4,4,30,5,531,5,4,37,6,422,4,4,30,7,446,4,4,30,8,228,3,2,22,9,422,4,4,30,10,359,4,4,30,11,517,5,4,37,12,186,3,3,23,13,568,5,4,37,14,455,4,4,30,15,189,3,3,23,16,563,5,5,38,17,166,3,3,23,18,444,4,4,30,  ,30,40,23,30,37,30,30,22,30,30,37,23,37,30,23,38,23,30
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1154/rickie-fowler,World Challenge presented by Northwestern Mutual,1/29-12/02,Round 2,Sherwood CC - ,,2012,1,342,4,4,30,2,531,5,3,36,3,198,3,3,23,4,456,4,4,30,5,531,5,5,38,6,422,4,4,30,7,446,4,4,30,8,228,3,3,23,9,422,4,3,29,10,359,4,3,29,11,517,5,4,37,12,186,3,3,23,13,568,5,5,38,14,455,4,5,31,15,189,3,3,23,16,563,5,5,38,17,166,3,3,23,18,444,4,3,29,  ,30,36,23,30,38,30,30,23,29,29,37,23,38,31,23,38,23,29
http://espn.go.com/golf/player/scorecards/_/id/3702/year/2012/tournamentId/1154/rickie-fowler,World Challenge presented by Northwestern Mutual,1/29-12/02,Round 1,Sherwood CC - ,,2012,1,342,4,4,30,2,531,5,6,39,3,198,3,6,26,4,456,4,4,30,5,531,5,4,37,6,422,4,4,30,7,446,4,3,29,8,228,3,3,23,9,422,4,4,30,10,359,4,3,29,11,517,5,4,37,12,186,3,3,23,13,568,5,4,37,14,455,4,4,30,15,189,3,5,25,16,563,5,5,38,17,166,3,2,22,18,444,4,5,31,  ,30,39,26,30,37,30,29,23,30,29,37,23,37,30,25,38,22,31
http://espn.go.com/golf/player/scorecards/_/id/3702/tournamentId/1181/rickie-fowler,Hyundai Tournament of Champions,1/04-01/08,Round 3,Plantation Course at Kapalua - Kapalua- Maui- HI,,2013, 1, 520, 4, 4, 30, 2, 218, 3, 2, 22, 3, 380, 4, 4, 30, 4, 382, 4, 4, 30, 5, 532, 5, 4, 37, 6, 398, 4, 3, 29, 7, 516, 4, 4, 30, 8, 203, 3, 3, 23, 9, 521, 5, 5, 38, 10, 354, 4, 3, 29, 11, 164, 3, 3, 23, 12, 420, 4, 4, 30, 13, 407, 4, 4, 30, 14, 305, 4, 3, 29, 15, 555, 5, 4, 37, 16, 365, 4, 4, 30, 17, 549, 4, 6, 32, 18, 663, 5, 3, 36,  , 30, 22, 30, 30, 37, 29, 30, 23, 38, 29, 23, 30, 30, 29, 37, 30, 32, 36,
http://espn.go.com/golf/player/scorecards/_/id/3702/tournamentId/1181/rickie-fowler,Hyundai Tournament of Champions,1/04-01/08,Round 1,Plantation Course at Kapalua - Kapalua- Maui- HI,,2013, 1, 520, 4, 4, 30, 2, 218, 3, 3, 23, 3, 380, 4, 4, 30, 4, 382, 4, 4, 30, 5, 532, 5, 5, 38, 6, 398, 4, 3, 29, 7, 516, 4, 5, 31, 8, 203, 3, 3, 23, 9, 521, 5, 4, 37, 10, 354, 4, 4, 30, 11, 164, 3, 4, 24, 12, 420, 4, 3, 29, 13, 407, 4, 4, 30, 14, 305, 4, 4, 30, 15, 555, 5, 4, 37, 16, 365, 4, 3, 29, 17, 549, 4, 4, 30, 18, 663, 5, 5, 38,  , 30, 23, 30, 30, 38, 29, 31, 23, 37, 30, 24, 29, 30, 30, 37, 29, 30, 38,
http://espn.go.com/golf/player/scorecards/_/id/3702/tournamentId/1181/rickie-fowler,Hyundai Tournament of Champions,1/04-01/08,Round 2,Plantation Course at Kapalua - Kapalua- Maui- HI,,2013, 1, 520, 4, 4, 30, 2, 218, 3, 4, 24, 3, 380, 4, 6, 32, 4, 382, 4, 4, 30, 5, 532, 5, 4, 37, 6, 398, 4, 4, 30, 7, 516, 4, 4, 30, 8, 203, 3, 3, 23, 9, 521, 5, 5, 38, 10, 354, 4, 4, 30, 11, 164, 3, 3, 23, 12, 420, 4, 4, 30, 13, 407, 4, 4, 30, 14, 305, 4, 4, 30, 15, 555, 5, 5, 38, 16, 365, 4, 4, 30, 17, 549, 4, 4, 30, 18, 663, 5, 4, 37,  , 30, 24, 32, 30, 37, 30, 30, 23, 38, 30, 23, 30, 30, 30, 38, 30, 30, 37,
http://espn.go.com/golf/player/scorecards/_/id/3702/tournamentId/1185/rickie-fowler,Farmers Insurance Open,1/24-01/28,Round 4 ,Torrey Pines (North Course)- Torrey Pines (South Course) - San Diego- CA,Torrey Pines (South Course),2013, 1, 450, 4, 4, 30, 2, 389, 4, 3, 29, 3, 200, 3, 2, 22, 4, 488, 4, 4, 30, 5, 454, 4, 3, 29, 6, 560, 5, 4, 37, 7, 462, 4, 4, 30, 8, 176, 3, 3, 23, 9, 614, 5, 5, 38, 10, 416, 4, 4, 30, 11, 221, 3, 3, 23, 12, 504, 4, 4, 30, 13, 614, 5, 5, 38, 14, 437, 4, 4, 30, 15, 478, 4, 4, 30, 16, 223, 3, 3, 23, 17, 442, 4, 4, 30, 18, 570, 5, 5, 38,  , 30, 29, 22, 30, 29, 37, 30, 23, 38, 30, 23, 30, 38, 30, 30, 23, 30, 38,
http://espn.go.com/golf/player/scorecards/_/id/3702/tournamentId/1185/rickie-fowler,Farmers Insurance Open,1/24-01/28,Round 3 ,Torrey Pines (North Course)- Torrey Pines (South Course) - San Diego- CA,Torrey Pines (South Course),2013, 1, 450, 4, 4, 30, 2, 389, 4, 3, 29, 3, 200, 3, 2, 22, 4, 488, 4, 4, 30, 5, 454, 4, 4, 30, 6, 560, 5, 4, 37, 7, 462, 4, 4, 30, 8, 176, 3, 3, 23, 9, 614, 5, 4, 37, 10, 416, 4, 4, 30, 11, 221, 3, 3, 23, 12, 504, 4, 6, 32, 13, 614, 5, 5, 38, 14, 437, 4, 4, 30, 15, 478, 4, 4, 30, 16, 223, 3, 3, 23, 17, 442, 4, 4, 30, 18, 570, 5, 5, 38,  , 30, 29, 22, 30, 30, 37, 30, 23, 37, 30, 23, 32, 38, 30, 30, 23, 30, 38,
http://espn.go.com/golf/player/scorecards/_/id/3702/tournamentId/1185/rickie-fowler,Farmers Insurance Open,1/24-01/28,Round 2 ,Torrey Pines (North Course)- Torrey Pines (South Course) - San Diego- CA,Torrey Pines (North Course),2013, 1, 519, 5, 5, 38, 2, 329, 4, 3, 29, 3, 179, 3, 2, 22, 4, 434, 4, 4, 30, 5, 411, 4, 4, 30, 6, 205, 3, 3, 23, 7, 399, 4, 4, 30, 8, 436, 4, 4, 30, 9, 547, 5, 4, 37, 10, 417, 4, 4, 30, 11, 490, 4, 4, 30, 12, 240, 3, 3, 23, 13, 471, 4, 4, 30, 14, 523, 5, 4, 37, 15, 397, 4, 3, 29, 16, 366, 4, 3, 29, 17, 174, 3, 3, 23, 18, 516, 5, 4, 37,  , 38, 29, 22, 30, 30, 23, 30, 30, 37, 30, 30, 23, 30, 37, 29, 29, 23, 37,
http://espn.go.com/golf/player/scorecards/_/id/3702/tournamentId/1185/rickie-fowler,Farmers Insurance Open,1/24-01/28,Round 1 ,Torrey Pines (North Course)- Torrey Pines (South Course) - San Diego- CA,Torrey Pines (South Course),2013, 1, 450, 4, 4, 30, 2, 389, 4, 5, 31, 3, 200, 3, 3, 23, 4, 488, 4, 5, 31, 5, 454, 4, 5, 31, 6, 560, 5, 4, 37, 7, 462, 4, 4, 30, 8, 176, 3, 3, 23, 9, 614, 5, 5, 38, 10, 416, 4, 5, 31, 11, 221, 3, 3, 23, 12, 504, 4, 6, 32, 13, 614, 5, 4, 37, 14, 437, 4, 3, 29, 15, 478, 4, 5, 31, 16, 223, 3, 4, 24, 17, 442, 4, 4, 30, 18, 570, 5, 5, 38,  , 30, 31, 23, 31, 31, 37, 30, 23, 38, 31, 23, 32, 37, 29, 31, 24, 30, 38,
http://espn.go.com/golf/player/scorecards/_/id/3702/tournamentId/1183/rickie-fowler,Waste Management Phoenix Open,1/31-02/03,Round 2,TPC Scottsdale - Scottsdale- AZ,,2013, 1, 410, 4, 4, 30, 2, 416, 4, 4, 30, 3, 554, 5, 5, 38, 4, 175, 3, 4, 24, 5, 453, 4, 4, 30, 6, 436, 4, 3, 29, 7, 215, 3, 3, 23, 8, 470, 4, 4, 30, 9, 464, 4, 4, 30, 10, 403, 4, 4, 30, 11, 469, 4, 3, 29, 12, 195, 3, 4, 24, 13, 595, 5, 4, 37, 14, 477, 4, 5, 31, 15, 552, 5, 6, 39, 16, 162, 3, 3, 23, 17, 332, 4, 3, 29, 18, 438, 4, 4, 30,  , 30, 30, 38, 24, 30, 29, 23, 30, 30, 30, 29, 24, 37, 31, 39, 23, 29, 30,
http://espn.go.com/golf/player/scorecards/_/id/3702/tournamentId/1183/rickie-fowler,Waste Management Phoenix Open,1/31-02/03,Round 1,TPC Scottsdale - Scottsdale- AZ,,2013, 1, 410, 4, 3, 29, 2, 416, 4, 4, 30, 3, 554, 5, 7, 40, 4, 175, 3, 2, 22, 5, 453, 4, 4, 30, 6, 436, 4, 4, 30, 7, 215, 3, 3, 23, 8, 470, 4, 4, 30, 9, 464, 4, 3, 29, 10, 403, 4, 3, 29, 11, 469, 4, 4, 30, 12, 195, 3, 3, 23, 13, 595, 5, 4, 37, 14, 477, 4, 4, 30, 15, 552, 5, 6, 39, 16, 162, 3, 3, 23, 17, 332, 4, 3, 29, 18, 438, 4, 4, 30,  , 29, 30, 40, 22, 30, 30, 23, 30, 29, 29, 30, 23, 37, 30, 39, 23, 29, 30,
